字音频序	字	读音	最短码	最短码候选位	全码	全码候选位	补三简
4082	榛	zhen	vfvj	1	vfvj	1	
4083	沈	shen	ufzy	1	ufzy	1	
4084	浃	jia	jxz	1	jxzy	1	
4085	涟	lian	lmz	1	lmzq	1	
4086	犷	guang	glbu	1	glbu	1	
4087	珑	long	lsrs	1	lsrs	1	
4088	璜	huang	hlr	1	hlrr	2	
4089	砒	pi	picb	1	picb	1	
4090	禄	lu	lus	1	lusf	1	
4091	蹑	nie	npp	1	nppp	1	
4092	雯	wen	wfw	1	wfwr	1	
4093	匮	kui	kvs	1	kvsq	1	
4094	吏	li	lin	1	linr	1	
4095	喙	hui	hvt	1	hvtb	2	
4096	垣	yuan	yre	1	yren	1	
4097	弑	shi	uirp	1	uirp	1	
4098	恣	zi	zizw	1	zizw	1	
4099	瀚	han	hjzp	1	hjzp	1	
4100	臃	yong	ysq	1	ysqw	1	
4101	茁	zhuo	voa	1	voaf	1	
4102	讹	e	eerb	1	eerb	1	
4103	鄂	e	eety	1	eety	1	
4104	钧	jun	jyh	1	jyhz	1	
4105	饨	tun	tyg	1	tygy	1	
4106	馄	hun	hyg	1	hygb	1	
4107	麾	hui	hvu	1	hvub	1	
4108	亲	qing	qkq	1	qkqy	2	
4109	卉	hui	hvaa	1	hvaa	1	
4110	戊	wu	wuh	1	wuhh	1	
4111	戾	li	lif	1	lify	2	
4112	杪	miao	mnv	1	mnva	1	
4113	杳	yao	ycv	1	ycvg	1	
4114	沓	ta	taf	1	tafg	1	
4115	泯	min	mbz	1	mbzz	2	
4116	烽	feng	fgbr	1	fgbr	1	
4117	瑛	ying	ykr	1	ykry	1	
4118	眺	tiao	tng	1	tngy	1	
4119	绔	ku	kuc	1	kucy	2	
4120	缛	ru	ruc	1	rucq	1	
4121	翌	yi	yipq	1	yipq	1	
4122	耙	pa	pamq	1	pamq	1	
4123	葆	bao	bcav	1	bcav	1	
4124	蚜	ya	yax	1	yaxl	1	
4125	蜢	meng	mgx	1	mgxb	2	
4126	诣	yi	yirg	1	yirg	1	
4127	鳖	bie	bprd	1	bprd	1	
4128	鹃	juan	jrt	1	jrtx	1	
4129	鹈	ti	timx	1	timx	1	
4130	俎	zu	zupe	1	zupe	1	
4131	冀	ji	jinr	1	jinr	1	
4132	剿	jiao	jnlx	1	jnlx	1	
4133	咽	ye	yety	1	yety	1	
4134	妩	wu	wupy	1	wupy	1	
4135	孑	jie	jpyy	1	jpyy	1	
4136	峦	luan	lrtf	1	lrtf	1	
4137	徉	yang	yhox	2	yhox	2	
4138	徜	chang	ihot	1	ihot	1	
4139	忱	chen	ifw	1	ifwy	1	
4140	摹	mo	moek	1	moek	1	
4141	桉	an	anv	1	anvp	1	
4142	桓	huan	hrv	1	hrvn	1	
4143	楣	mei	mwvg	1	mwvg	1	
4144	犒	kao	kcdt	1	kcdt	1	
4145	猕	mi	mib	1	miby	1	
4146	獗	jue	jtb	1	jtbp	2	
4147	琅	lang	lhr	1	lhrf	1	
4148	盂	yu	yuab	1	yuab	1	
4149	绱	shang	uhc	1	uhct	1	
4150	螨	man	mjx	1	mjxw	1	
4151	衙	ya	yao	1	yaot	1	
4152	诌	zhou	vzr	1	vzrg	1	
4153	谧	mi	mirb	1	mirb	1	
4154	逖	ti	tib	1	tibq	1	
4155	醍	ti	til	1	tilp	1	
4156	亟	ji	jiyn	1	jiyn	1	
4157	匝	za	zas	1	zasn	1	
4158	嗪	qin	qbt	1	qbtj	1	
4159	姚	yao	ycpy	1	ycpy	1	
4160	恬	tian	tmw	1	tmwt	1	
4161	惴	zhui	vvw	1	vvww	2	
4162	慵	yong	ysw	1	yswr	1	
4163	斡	wo	woaa	1	woaa	1	
4164	昱	yu	yugq	1	yugq	1	
4165	曝	pu	pug	1	pugf	1	
4166	楸	qiu	qqv	1	qqvb	1	
4167	漪	yi	yizq	1	yizq	1	
4168	潺	chan	ijz	1	ijzy	1	
4169	狞	ning	nkb	1	nkbq	1	
4170	耘	yun	yym	1	yymj	1	
4171	臻	zhen	vfwj	1	vfwj	1	
4172	酣	han	hjl	1	hjln	1	
4173	锭	ding	dkhp	1	dkhp	1	
4174	隅	yu	yuyx	1	yuyx	1	
4175	飕	sou	szs	1	szsp	1	
4176	刍	chu	iuxg	1	iuxg	1	
4177	嗲	dia	dxt	1	dxtr	1	
4178	垠	yin	ybe	1	ybef	1	
4179	垩	e	eele	1	eele	1	
4180	奇	ji	jiyq	1	jiyq	1	
4181	折	she	uekg	1	uekg	1	
4182	攒	zan	zjk	1	zjkq	1	
4183	毗	pi	pitb	1	pitb	1	
4184	沏	qi	qizx	1	qizx	1	
4185	燎	liao	lnby	1	lnby	1	
4186	璐	lu	lur	1	lurp	1	
4187	磊	lei	lwc	1	lwcc	2	
4188	筵	yan	yjlq	1	yjlq	1	
4189	篑	kui	kvl	1	kvlq	1	
4190	缥	piao	pnc	1	pncv	1	
4191	舐	shi	uiaq	3	uiaq	3	
4192	茜	qian	qmal	1	qmal	1	
4193	藕	ou	oua	1	ouax	1	
4194	螯	ao	aonx	1	aonx	1	
4195	袤	mao	mcm	1	mcmv	1	
4196	裳	shang	uhim	1	uhim	1	
4197	诩	xu	xurp	1	xurp	1	
4198	谩	man	mjr	1	mjrp	1	
4199	趸	dun	dyap	1	dyap	1	
4200	跄	qiang	qlp	1	qlpq	1	
4201	踉	liang	llp	1	llpf	1	
4202	锃	zeng	zgh	1	zghr	1	
4203	锆	gao	gch	1	gcht	2	
4204	锒	lang	lhh	1	lhhf	1	
4205	骛	wu	wuvd	1	wuvd	1	
4206	鬃	zong	zsn	1	zsnv	1	
4207	鲭	qing	qkd	1	qkdq	1	
4208	鹕	hu	hukx	1	hukx	1	
4209	噘	jue	jttp	1	jttp	1	
4210	圃	pu	pui	1	puiv	1	
4211	挎	kua	kxk	1	kxky	1	
4212	曦	xi	xigy	1	xigy	1	
4213	桦	hua	hxv	1	hxva	1	
4214	泔	gan	gjz	1	gjzn	2	
4215	璞	pu	purb	1	purb	1	
4216	癔	yi	yiuw	1	yiuw	1	
4217	皑	ai	aiq	1	aiqq	1	
4218	稔	ren	rfj	1	rfjw	1	
4219	缈	miao	mnc	1	mnca	2	
4220	缤	bin	bbc	1	bbcr	1	
4221	聒	guo	goq	1	goqt	1	
4222	肱	gong	gsq	1	gsqj	1	
4223	膘	biao	bnq	1	bnqv	1	
4224	蜉	fu	fuxy	1	fuxy	1	
4225	铰	jiao	jnh	1	jnhr	1	
4226	雁	yan	yjuw	1	yjuw	1	
4227	鬣	lie	lpn	1	lpny	1	
4228	黔	qian	qmq	1	qmqm	1	
4229	伽	ga	gao	1	gaot	1	
4230	侩	kuai	kko	1	kkoj	1	
4231	哧	chi	iitt	1	iitt	1	
4232	囹	ling	lki	1	lkim	1	
4233	垦	ken	kffe	1	kffe	1	
4234	巳	si	siq	1	siqq	1	
4235	幔	man	mjn	1	mjnp	2	
4236	廿	nian	nmn	1	nmnn	1	
4237	忿	fen	ffr	1	ffrw	1	
4238	氩	ya	yab	1	yabl	1	
4239	汶	wen	wfzr	1	wfzr	1	
4240	沽	gu	guz	1	guzk	1	
4241	狰	zheng	vgb	1	vgbg	1	
4242	瞑	ming	mkg	1	mkgr	2	
4243	矗	chu	iuae	1	iuae	1	
4244	矬	cuo	coz	1	coze	1	
4245	粕	po	pos	1	posq	1	
4246	色	shai	udx	1	udxq	1	
4247	莜	you	yzap	1	yzap	1	
4248	蔫	nian	nma	1	nmab	1	
4249	蝣	you	yzx	1	yzxy	2	
4250	蹊	xi	xipy	1	xipy	1	
4251	邹	zou	zzx	1	zzxy	1	
4252	锷	e	eeh	1	eehy	1	
4253	鸨	bao	bcbx	1	bcbx	1	
4254	鹳	guan	gra	1	grax	1	
4255	冶	ye	yezt	1	yezt	1	
4256	哌	pai	pdt	1	pdtq	1	
4257	喏	nuo	not	1	nott	1	
4258	婢	bi	bip	1	bipa	2	
4259	孱	chan	ijf	1	ijfy	1	
4260	屯	tun	tyn	1	tyny	1	
4261	度	duo	dou	1	doup	1	
4262	捻	nian	nmkw	1	nmkw	1	
4263	掇	duo	dok	1	dokp	1	
4264	栀	zhi	vivq	1	vivq	1	
4265	猬	wei	wwbq	1	wwbq	1	
4266	盅	zhong	vstb	1	vstb	1	
4267	砣	tuo	toc	1	tocb	1	
4268	砥	di	dicq	1	dicq	1	
4269	穹	qiong	qsi	1	qsiy	2	
4270	糅	rou	rzs	1	rzsv	1	
4271	绿	lu	lucf	1	lucf	1	
4272	脉	mo	moqf	1	moqf	1	
4273	苞	bao	bcaq	1	bcaq	1	
4274	蒋	jiang	jla	1	jlaq	1	
4275	蓼	liao	lna	1	lnaa	1	
4276	蚣	gong	gsx	1	gsxj	1	
4277	蜈	wu	wuxy	1	wuxy	1	
4278	蜒	yan	yjx	1	yjxq	1	
4279	蜿	wan	wjx	1	wjxq	1	
4280	谑	xue	xtr	1	xtrn	1	
4281	邢	xing	xkny	1	xkny	1	
4282	馍	mo	mog	1	moge	1	
4283	驿	yi	yidr	1	yidr	1	
4284	髂	qia	qxd	1	qxdp	1	
4285	侨	qiao	qnol	1	qnol	1	
4286	吱	zhi	vitp	1	vitp	1	
4287	呒	m	mmt	1	mmty	1	
4288	哐	kuang	klt	1	kltr	1	
4289	啜	chuo	iot	1	iotp	1	
4290	嘤	ying	ykt	1	yktp	1	
4291	圄	yu	yuit	1	yuit	1	
4292	巍	wei	wwfd	1	wwfd	1	
4293	幡	fan	fjnt	1	fjnt	1	
4294	忸	niu	nqw	1	nqwe	1	
4295	揄	yu	yuk	1	yukx	1	
4296	敝	bi	birp	1	birp	1	
4297	涣	huan	hrzy	1	hrzy	1	
4298	濡	ru	ruzw	1	ruzw	1	
4299	燧	sui	svb	1	svbq	1	
4300	犟	jiang	jlyd	1	jlyd	1	
4301	畿	ji	jict	2	jict	2	
4302	疖	jie	jpu	1	jpuy	1	
4303	痂	jia	jxu	1	jxut	1	
4304	簪	zan	zjl	1	zjlg	1	
4305	糜	mi	mius	1	mius	1	
4306	绦	tao	tcc	1	tccy	1	
4307	绮	qi	qicq	1	qicq	1	
4308	胭	yan	yjqy	1	yjqy	1	
4309	蓖	bi	biab	1	biab	1	
4310	蛔	hui	hvx	1	hvxt	1	
4311	蝾	rong	rsx	1	rsxv	1	
4312	螈	yuan	yrx	1	yrxy	1	
4313	谄	chan	ijr	1	ijrq	1	
4314	钴	gu	guhk	1	guhk	1	
4315	钹	bo	bohz	1	bohz	1	
4316	锶	si	sih	1	sihw	1	
4317	镫	deng	dgh	1	dghn	1	
4318	阮	ruan	rry	1	rryy	1	
4319	靥	ye	yeu	1	yeuw	1	
4320	鹏	peng	pgqx	1	pgqx	1	
4321	龅	bao	bcp	1	bcpq	1	
4322	佰	bai	bdo	1	bdoq	2	
4323	叱	chi	iitb	1	iitb	1	
4324	咯	ka	katp	2	katp	2	
4325	壬	ren	rfe	1	rfee	1	
4326	壹	yi	yie	1	yien	1	
4327	嶙	lin	lbf	1	lbfl	1	
4328	怩	ni	niwb	1	niwb	1	
4329	恹	yan	yjw	1	yjwy	1	
4330	憨	han	hjyw	1	hjyw	1	
4331	抿	min	mbk	1	mbkz	1	
4332	挞	ta	tak	1	takq	1	
4333	柩	jiu	jqv	1	jqvp	1	
4334	楞	leng	lgvx	1	lgvx	1	
4335	殒	yun	yyr	1	yyrq	1	
4336	牦	mao	mcd	1	mcdb	1	
4337	犄	ji	jid	1	jidq	2	
4338	琶	pa	par	1	parq	1	
4339	砝	fa	fac	1	facj	1	
4340	笙	sheng	ugl	1	uglt	1	
4341	缜	zhen	vfcr	1	vfcr	1	
4342	罹	li	libw	1	libw	1	
4343	荜	bi	biaa	1	biaa	1	
4344	菁	jing	jkaq	1	jkaq	1	
4345	虞	yu	yuny	1	yuny	1	
4346	褛	lv	lvs	1	lvsp	1	
4347	褴	lan	ljsb	1	ljsb	1	
4348	觑	qu	qun	1	qunq	1	
4349	诃	he	her	1	herq	1	
4350	诘	jie	jprt	1	jprt	1	
4351	诛	zhu	vurm	1	vurm	1	
4352	谆	zhun	vyr	1	vyry	1	
4353	邑	yi	yitq	1	yitq	1	
4354	醚	mi	mil	1	milq	1	
4355	鸢	yuan	yrh	1	yrhx	1	
4356	仃	ding	dko	1	dkoq	1	
4357	啐	cui	cvt	1	cvta	1	
4358	啕	tao	tct	1	tctd	1	
4359	噌	ceng	cgt	1	cgtg	1	
4360	坯	pi	pie	1	pien	1	
4361	娈	luan	lrtp	1	lrtp	1	
4362	嫡	di	dipx	1	dipx	1	
4363	峋	xun	xyf	1	xyfg	1	
4364	庖	pao	pcuq	1	pcuq	1	
4365	忤	wu	wuwd	1	wuwd	1	
4366	恸	tong	tsw	1	tswy	1	
4367	扈	hu	hufq	1	hufq	1	
4368	拮	jie	jpkt	1	jpkt	1	
4369	揶	ye	yeky	1	yeky	1	
4370	摈	bin	bbk	1	bbkr	1	
4371	擀	gan	gjk	1	gjka	1	
4372	昙	tan	tjg	1	tjgj	1	
4373	桡	rao	rcv	1	rcvy	1	
4374	榉	ju	juvr	1	juvr	1	
4375	槐	huai	hkv	1	hkvd	1	
4376	樟	zhang	vhva	1	vhva	1	
4377	烃	ting	tkb	1	tkbp	1	
4378	瘠	ji	jiuq	1	jiuq	1	
4379	瞠	cheng	igg	1	igge	1	
4380	祗	zhi	visq	1	visq	1	
4381	罄	qing	qke	1	qked	1	
4382	耷	da	dayq	1	dayq	1	
4383	肼	jing	jkqa	1	jkqa	1	
4384	莹	ying	ykar	1	ykar	1	
4385	薏	yi	yiaw	1	yiaw	1	
4386	藿	huo	hoaw	1	hoaw	1	
4387	蚝	hao	hcx	1	hcxb	1	
4388	辄	zhe	vemy	1	vemy	1	
4389	辟	bi	bifs	1	bifs	1	
4390	钡	bei	bwh	1	bwhq	1	
4391	铆	mao	mchk	1	mchk	1	
4392	铿	keng	kgh	1	kghe	1	
4393	鲻	zi	zid	1	zidt	1	
4394	佃	dian	dmo	1	dmot	1	
4395	俾	bi	bioa	1	bioa	1	
4396	倌	guan	gro	1	groh	1	
4397	叵	po	post	1	post	1	
4398	抻	chen	ifk	1	ifkt	1	
4399	暨	ji	jifn	1	jifn	1	
4400	秧	yang	yhj	1	yhjy	1	
4401	粘	zhan	vjs	1	vjst	2	
4402	绌	chu	iucf	1	iucf	1	
4403	胴	dong	dsq	1	dsqt	1	
4404	腭	e	eeq	1	eeqy	1	
4405	萘	nai	nda	1	ndav	1	
4406	蛹	yong	ysx	1	ysxq	1	
4407	讴	ou	our	1	ourr	1	
4408	醐	hu	hul	1	hulq	1	
4409	釉	you	yzm	1	yzmt	1	
4410	钍	tu	tuh	1	tuhe	1	
4411	镐	gao	gcht	1	gcht	1	
4412	靛	dian	dmrp	1	dmrp	1	
4413	饷	xiang	xlg	1	xlgm	1	
4414	冽	lie	lpz	1	lpzx	2	
4415	呓	yi	yity	2	yity	2	
4416	呷	xia	xxtt	1	xxtt	1	
4417	咣	guang	glt	1	glty	1	
4418	嬴	ying	yksp	1	yksp	1	
4419	怅	chang	ihw	1	ihwf	1	
4420	斓	lan	ljaj	1	ljaj	1	
4421	晔	ye	yega	1	yega	1	
4422	杈	cha	iav	1	iavz	1	
4423	杉	sha	uav	1	uava	1	
4424	查	zha	vavn	2	vavn	2	
4425	槟	bing	bkvr	1	bkvr	1	
4426	皎	jiao	jnqr	2	jnqr	2	
4427	皓	hao	hcq	1	hcqt	1	
4428	笈	ji	jilk	1	jilk	1	
4429	笞	chi	iil	1	iilt	1	
4430	粤	yue	ytm	1	ytmy	2	
4431	糠	kang	khs	1	khsf	1	
4432	系	ji	jiac	1	jiac	1	
4433	绉	zhou	vzc	1	vzcg	1	
4434	荟	hui	hvaj	1	hvaj	1	
4435	荻	di	diab	1	diab	1	
4436	莨	lang	lha	1	lhaf	2	
4437	菪	dang	dhac	1	dhac	1	
4438	蜃	shen	ufq	1	ufqx	1	
4439	褓	bao	bcsv	1	bcsv	1	
4440	襁	qiang	qls	1	qlsx	1	
4441	诨	hun	hyr	1	hyrm	2	
4442	诿	wei	wwrp	1	wwrp	1	
4443	谟	mo	mor	1	more	1	
4444	轱	gu	gum	1	gumk	1	
4445	铪	ha	hah	1	haht	1	
4446	锵	qiang	qlh	1	qlhq	2	
4447	骁	xiao	xnd	1	xndy	1	
4448	髻	ji	jint	1	jint	1	
4449	鲔	wei	wwd	1	wwdq	3	
4450	龛	kan	kjp	1	kjps	1	
4451	啾	jiu	jqt	1	jqtb	1	
4452	壑	he	hen	1	hene	1	
4453	娓	wei	wwp	1	wwpb	1	
4454	庶	shu	uuu	1	uuub	1	
4455	怏	yang	yhw	1	yhwy	1	
4456	戎	rong	rsh	1	rsha	1	
4457	扒	ba	bakr	1	bakr	1	
4458	氖	nai	ndb	1	ndbk	1	
4459	沱	tuo	toz	1	tozb	1	
4460	浜	bang	bhz	1	bhzr	1	
4461	溴	xiu	xqz	1	xqzy	1	
4462	痨	lao	lcu	1	lcuy	1	
4463	痱	fei	fwun	1	fwun	1	
4464	砺	li	lica	1	lica	1	
4465	祠	ci	cis	1	cist	1	
4466	箕	ji	jilr	1	jilr	1	
4467	粽	zong	zss	1	zssv	1	
4468	缨	ying	ykcp	1	ykcp	1	
4469	耦	ou	oum	1	oumx	1	
4470	膺	ying	ykuq	1	ykuq	1	
4471	舜	shun	uym	1	uyml	1	
4472	葺	qi	qiaq	1	qiaq	1	
4473	螫	shi	uiex	1	uiex	1	
4474	誊	teng	tgb	1	tgbr	1	
4475	诓	kuang	klr	1	klrr	2	
4476	赅	gai	gdqf	1	gdqf	1	
4477	酞	tai	tdl	1	tdly	1	
4478	靖	jing	jkqq	1	jkqq	1	
4479	馥	fu	fuj	1	fujp	1	
4480	鳃	sai	sdd	1	sddw	1	
4481	俸	feng	fgo	1	fgor	1	
4482	刳	ku	kuy	1	kuyx	1	
4483	剜	wan	wjix	1	wjix	1	
4484	卅	sa	saaa	1	saaa	1	
4485	参	cen	cf	1	cfja	1	cfj
4486	呔	dai	ddty	1	ddty	1	
4487	垛	duo	doe	1	doev	1	
4488	娑	suo	soz	1	sozp	1	
4489	岚	lan	ljf	1	ljfr	1	
4490	差	ci	cib	1	cibp	1	
4491	庚	geng	ggu	1	ggup	1	
4492	忖	cun	cyw	1	cywq	1	
4493	恻	ce	cew	1	cewx	1	
4494	愕	e	eew	1	eewy	1	
4495	撷	xie	xpkq	1	xpkq	1	
4496	晷	gui	gvg	1	gvgt	1	
4497	桁	heng	hgvo	1	hgvo	1	
4498	楝	lian	lmv	1	lmvj	1	
4499	榷	que	qtv	1	qtvw	1	
4500	氙	xian	xmbf	1	xmbf	1	
4501	氡	dong	dsb	1	dsbz	1	
4502	沁	qin	qbz	1	qbzw	1	
4503	涓	juan	jrz	1	jrzq	1	
4504	瘙	sao	scu	1	scux	1	
4505	皙	xi	xivq	1	xivq	1	
4506	硼	peng	pgcq	1	pgcq	1	
4507	碜	chen	ifc	1	ifca	1	
4508	秆	gan	gjj	1	gjja	1	
4509	粱	liang	llzs	1	llzs	1	
4510	糯	nuo	nos	1	nosw	1	
4511	绺	liu	lqct	1	lqct	1	
4512	腴	yu	yuq	1	yuqp	2	
4513	舶	bo	bom	1	bomq	1	
4514	荔	li	liay	2	liay	2	
4515	菅	jian	jmah	1	jmah	1	
4516	菏	he	heaq	1	heaq	1	
4517	蕨	jue	jta	1	jtap	1	
4518	觐	jin	jbnq	1	jbnq	1	
4519	锲	qie	qph	1	qphy	1	
4520	饕	tao	tctg	1	tctg	1	
4521	驷	si	sid	1	sidb	1	
4522	骶	di	did	1	didq	1	
4523	鲣	jian	jmd	1	jmde	1	
4524	鲷	diao	dnd	1	dndt	1	
4525	鳅	qiu	qqd	1	qqdb	1	
4526	鹬	yu	yuvx	2	yuvx	2	
4527	黍	shu	uujf	1	uujf	1	
4528	俞	yu	yupx	1	yupx	1	
4529	俨	yan	yjoa	1	yjoa	1	
4530	冢	zhong	vsi	1	vsib	1	
4531	嘬	zuo	zot	1	zotp	1	
4532	媾	gou	gzp	1	gzpe	1	
4533	尕	ga	gak	1	gaky	1	
4534	帛	bo	boqn	1	boqn	1	
4535	戛	jia	jxnh	1	jxnh	1	
4536	旌	jing	jkx	1	jkxt	1	
4537	旮	ga	gay	1	gayg	1	
4538	旯	la	lag	1	lagy	1	
4539	晖	hui	hvgm	1	hvgm	1	
4540	柰	nai	ndv	1	ndvv	1	
4541	榕	rong	rsv	1	rsvt	1	
4542	樵	qiao	qnvb	2	qnvb	2	
4543	氚	chuan	irb	1	irbl	1	
4544	沪	hu	huzf	1	huzf	1	
4545	泮	pan	pjzr	1	pjzr	1	
4546	湄	mei	mwz	1	mwzg	1	
4547	湎	mian	mmz	1	mmzw	1	
4548	潸	shan	ujz	1	ujzq	1	
4549	瀣	xie	xpzn	2	xpzn	2	
4550	炔	que	qtb	1	qtby	1	
4551	獒	ao	aony	1	aony	1	
4552	畜	xu	xuat	2	xuat	2	
4553	疥	jie	jpul	1	jpul	1	
4554	痤	cuo	cou	1	coue	1	
4555	纶	lun	lyc	1	lycb	1	
4556	纾	shu	uuc	1	uucv	1	
4557	荨	qian	qmaq	2	qmaq	2	
4558	蛐	qu	quxl	1	quxl	1	
4559	訇	hong	hss	1	hssr	1	
4560	贲	ben	bfaq	1	bfaq	1	
4561	赳	jiu	jqpl	1	jqpl	1	
4562	迩	er	erxq	1	erxq	1	
4563	逡	qun	qyj	1	qyjq	1	
4564	鏖	ao	aox	1	aoxh	1	
4565	铡	zha	vah	1	vahx	1	
4566	锰	meng	mgh	1	mghb	1	
4567	镉	ge	geho	1	geho	1	
4568	雉	zhi	vizw	1	vizw	1	
4569	韭	jiu	jqnn	1	jqnn	1	
4570	鲛	jiao	jndr	1	jndr	1	
4571	鸬	lu	lunx	1	lunx	1	
4572	鹚	ci	cirx	1	cirx	1	
4573	黠	xia	xxq	1	xxqt	1	
4574	倜	ti	tiot	1	tiot	1	
4575	倭	wo	woo	1	woop	1	
4576	唰	shua	uxt	1	uxtx	1	
4577	嗵	tong	tst	1	tstq	1	
4578	宥	you	yzi	1	yziq	2	
4579	岘	xian	xmf	1	xmfq	1	
4580	廖	liao	lnua	1	lnua	1	
4581	怔	zheng	vgw	1	vgwp	1	
4582	恫	dong	dswt	1	dswt	1	
4583	拗	ao	aok	1	aoky	1	
4584	桀	jie	jprv	1	jprv	1	
4585	桎	zhi	vivw	1	vivw	1	
4586	殓	lian	lmr	1	lmry	1	
4587	沭	shu	uuzz	1	uuzz	1	
4588	珐	fa	far	1	farj	1	
4589	珥	er	err	1	errq	1	
4590	瑶	yao	ycrd	1	ycrd	1	
4591	瓯	ou	ousz	1	ousz	1	
4592	甬	yong	ysjq	1	ysjq	1	
4593	疸	dan	dju	1	djun	1	
4594	痍	yi	yiun	1	yiun	1	
4595	硌	ge	gec	1	gecp	1	
4596	硒	xi	xicl	1	xicl	1	
4597	祁	qi	qisy	1	qisy	1	
4598	禾	he	hej	1	hejj	1	
4599	竣	jun	jyq	1	jyqp	1	
4600	笤	tiao	tnl	1	tnlt	1	
4601	纂	zuan	zrl	1	zrlc	1	
4602	纤	qian	qmc	1	qmca	1	
4603	腌	yan	yjqt	1	yjqt	1	
4604	蝼	lou	lzx	1	lzxp	1	
4605	裨	bi	bisa	1	bisa	1	
4606	襄	xiang	xlmm	1	xlmm	1	
4607	贻	yi	yiqt	1	yiqt	1	
4608	踞	ju	jupk	1	jupk	1	
4609	辕	yuan	yrm	1	yrmm	1	
4610	钯	ba	bah	1	bahq	1	
4611	铢	zhu	vuhm	1	vuhm	1	
4612	镓	jia	jxhb	1	jxhb	1	
4613	阡	qian	qmya	1	qmya	1	
4614	陲	chui	ivy	1	ivyn	1	
4615	霎	sha	uaw	1	uawp	1	
4616	飨	xiang	xlcg	1	xlcg	1	
4617	饴	yi	yigt	1	yigt	1	
4618	骐	qi	qidr	1	qidr	1	
4619	鸫	dong	dsmx	1	dsmx	1	
4620	麂	ji	jixs	1	jixs	1	
4621	龇	zi	zipb	1	zipb	1	
4622	仟	qian	qmoa	1	qmoa	1	
4623	僭	jian	jmog	1	jmog	1	
4624	削	xiao	xnyx	1	xnyx	1	
4625	叨	tao	tctx	1	tctx	1	
4626	噔	deng	dgt	1	dgtn	1	
4627	囫	hu	hui	1	huic	1	
4628	埠	bu	bue	1	buea	2	
4629	姣	jiao	jnpr	1	jnpr	1	
4630	娜	nuo	nop	1	nopy	1	
4631	婀	e	eepq	1	eepq	1	
4632	峨	e	eef	1	eefh	1	
4633	弋	yi	yih	1	yihh	2	
4634	弭	mi	miyq	1	miyq	1	
4635	徇	xun	xyog	1	xyog	1	
4636	忾	kai	kdwb	1	kdwb	1	
4637	怆	chuang	ilw	1	ilwq	1	
4638	愫	su	suw	1	suwc	1	
4639	懑	men	mfz	1	mfzw	1	
4640	擞	sou	szk	1	szkp	2	
4641	梏	gu	guv	1	guvt	1	
4642	棠	tang	thi	1	thiv	1	
4643	殇	shang	uhr	1	uhrc	1	
4644	泱	yang	yhzy	1	yhzy	1	
4645	熵	shang	uhb	1	uhbx	1	
4646	牍	du	duny	1	duny	1	
4647	珞	luo	lor	1	lorp	1	
4648	瓤	rang	rhm	1	rhmm	1	
4649	皋	gao	gcq	1	gcqa	1	
4650	矾	fan	fjc	1	fjcs	1	
4651	祺	qi	qisr	1	qisr	1	
4652	竽	yu	yul	1	yula	1	
4653	糨	jiang	jlsx	1	jlsx	1	
4654	纭	yun	yyc	1	yycj	1	
4655	罅	xia	xxd	1	xxdl	1	
4656	羸	lei	lws	1	lwsx	1	
4657	胝	zhi	viqq	1	viqq	1	
4658	胥	xu	xupq	2	xupq	2	
4659	胼	pian	pmq	1	pmqa	1	
4660	菰	gu	guam	1	guam	1	
4661	蜱	pi	pix	1	pixa	1	
4662	袂	mei	mws	1	mwsy	1	
4663	谗	chan	ijrz	1	ijrz	1	
4664	轭	e	eem	1	eemq	1	
4665	钋	po	poh	1	pohn	1	
4666	铩	sha	uah	1	uahy	1	
4667	铮	zheng	vgh	1	vghg	1	
4668	锑	ti	tih	1	tihm	1	
4669	镂	lou	lzh	1	lzhp	1	
4670	闰	run	rys	1	rysr	1	
4671	阄	jiu	jqs	1	jqsd	1	
4672	阖	he	hesb	1	hesb	1	
4673	颦	pin	pbpa	2	pbpa	2	
4674	飒	sa	saq	1	saqr	1	
4675	髁	ke	ked	1	kedt	2	
4676	鲡	li	lidw	1	lidw	1	
4677	鹜	wu	wuvx	1	wuvx	1	
4678	黜	chu	iuq	1	iuqf	1	
4679	龋	qu	qupx	1	qupx	1	
4680	伫	zhu	vuon	1	vuon	1	
4681	佘	she	uepv	1	uepv	1	
4682	佝	gou	gzo	1	gzot	1	
4683	佟	tong	tso	1	tsoz	1	
4684	刎	wen	wfcx	1	wfcx	1	
4685	卞	bian	bma	1	bman	2	
4686	呲	ci	cit	1	citb	1	
4687	哏	gen	gft	1	gftf	1	
4688	啻	chi	iii	1	iiit	1	
4689	嗟	jie	jptp	1	jptp	1	
4690	嘁	qi	qity	1	qity	1	
4691	嘌	piao	pnt	1	pntv	1	
4692	嚼	jiao	jnt	1	jntq	1	
4693	囵	lun	lyi	1	lyib	1	
4694	坩	gan	gje	1	gjen	1	
4695	坳	ao	aoe	1	aoey	1	
4696	埚	guo	goe	1	goep	1	
4697	妪	yu	yupr	1	yupr	1	
4698	寅	yin	ybi	1	ybir	1	
4699	尧	yao	ycn	1	ycny	2	
4700	岑	cen	cff	1	cffm	1	
4701	嵴	ji	jifq	2	jifq	2	
4702	帼	guo	gon	1	gonr	1	
4703	徕	lai	ldo	1	ldom	2	
4704	怵	chu	iuw	1	iuwz	1	
4705	惆	chou	izw	1	izwt	1	
4706	捺	na	nak	1	nakv	1	
