字音频序	字	读音	最短码	最短码候选位	全码	全码候选位	补三简
4163	斡	wo	wot	1	wott	2	
4164	昱	yu	yufe	1	yufe	1	
4165	曝	pu	puf	1	pufl	1	
4166	楸	qiu	qqe	1	qqeq	1	
4167	漪	yi	yipq	2	yipq	2	
4168	潺	chan	ijp	1	ijpt	1	
4169	狞	ning	nkb	1	nkbq	1	
4170	耘	yun	yyv	1	yyvx	1	
4171	臻	zhen	vfp	1	vfpi	1	
4172	酣	han	hjd	1	hjdu	1	
4173	锭	ding	dkvq	1	dkvq	1	
4174	隅	yu	yukp	1	yukp	1	
4175	飕	sou	szw	1	szwx	1	
4176	刍	chu	iure	1	iure	1	
4177	嗲	dia	dxz	1	dxzu	1	
4178	垠	yin	ybg	1	ybgt	1	
4179	垩	e	eejg	1	eejg	1	
4180	奇	ji	jioq	1	jioq	1	
4181	折	she	uenn	1	uenn	1	
4182	攒	zan	zjn	1	zjny	1	
4183	毗	pi	pif	1	pifp	1	
4184	沏	qi	qipr	1	qipr	1	
4185	燎	liao	lnq	1	lnqo	2	
4186	璐	lu	lux	1	luxx	1	
4187	磊	lei	lwb	1	lwbb	1	
4188	筵	yan	yjm	1	yjmy	1	
4189	篑	kui	kvm	1	kvmy	1	
4190	缥	piao	pns	1	pnsb	1	
4191	舐	shi	uitv	1	uitv	1	
4192	茜	qian	qma	1	qmad	1	
4193	藕	ou	oua	1	ouap	1	
4194	螯	ao	aolo	1	aolo	1	
4195	袤	mao	mcm	1	mcmr	1	
4196	裳	shang	uhim	1	uhim	1	
4197	诩	xu	xuot	1	xuot	1	
4198	谩	man	mjox	1	mjox	1	
4199	趸	dun	dyt	1	dytq	1	
4200	跄	qiang	qlq	1	qlqx	2	
4201	踉	liang	llq	1	llqt	1	
4202	锃	zeng	zgv	1	zgvx	1	
4203	锆	gao	gcv	1	gcvz	2	
4204	锒	lang	lhv	1	lhvt	1	
4205	骛	wu	wurk	1	wurk	1	
4206	鬃	zong	zsl	1	zslb	1	
4207	鲭	qing	qkn	1	qknt	1	
4208	鹕	hu	huqo	1	huqo	1	
4209	噘	jue	jtzb	1	jtzb	1	
4210	圃	pu	puu	1	puut	1	
4211	挎	kua	kxn	1	kxnt	1	
4212	曦	xi	xift	1	xift	1	
4213	桦	hua	hxe	1	hxet	1	
4214	泔	gan	gjp	1	gjpu	2	
4215	璞	pu	pux	1	puxj	1	
4216	癔	yi	yihr	1	yihr	1	
4217	皑	ai	aij	1	aijx	2	
4218	稔	ren	rfi	1	rfir	1	
4219	缈	miao	mns	1	mnsf	2	
4220	缤	bin	bbs	1	bbss	1	
4221	聒	guo	godz	1	godz	1	
4222	肱	gong	gstx	1	gstx	1	
4223	膘	biao	bnt	1	bntb	1	
4224	蜉	fu	fuot	1	fuot	1	
4225	铰	jiao	jnv	1	jnvv	1	
4226	雁	yan	yjhy	2	yjhy	2	
4227	鬣	lie	lpl	1	lplt	1	
4228	黔	qian	qmj	1	qmjs	1	
4229	伽	ga	gac	1	gacz	1	
4230	侩	kuai	kkc	1	kkcx	1	
4231	哧	chi	iizz	1	iizz	1	
4232	囹	ling	lku	1	lkus	1	
4233	垦	ken	kftg	1	kftg	1	
4234	巳	si	six	1	sixx	1	
4235	幔	man	mjx	1	mjxx	1	
4236	廿	nian	nmu	1	nmuu	1	
4237	忿	fen	ffsr	1	ffsr	1	
4238	氩	ya	yab	1	yabj	1	
4239	汶	wen	wfpv	1	wfpv	1	
4240	沽	gu	gup	1	gupq	1	
4241	狰	zheng	vgb	1	vgbe	1	
4242	瞑	ming	mkf	1	mkfs	2	
4243	矗	chu	iut	1	iutt	1	
4244	矬	cuo	cor	1	corg	1	
4245	粕	po	pok	1	pokj	1	
4246	色	shai	udr	1	udrx	1	
4247	莜	you	yza	1	yzax	1	
4248	蔫	nian	nma	1	nmaq	1	
4249	蝣	you	yzot	1	yzot	1	
4250	蹊	xi	xiqo	1	xiqo	1	
4251	邹	zou	zzr	1	zzrk	1	
4252	锷	e	eev	1	eevt	1	
4253	鸨	bao	bcp	1	bcpo	1	
4254	鹳	guan	gra	1	grao	1	
4255	冶	ye	yepz	1	yepz	1	
4256	哌	pai	pdz	1	pdzv	1	
4257	喏	nuo	noz	1	nozz	1	
4258	婢	bi	biwt	1	biwt	1	
4259	孱	chan	ija	1	ijat	1	
4260	屯	tun	tyl	1	tylt	1	
4261	度	duo	doh	1	dohx	1	
4262	捻	nian	nmnr	1	nmnr	1	
4263	掇	duo	don	1	donx	1	
4264	栀	zhi	viex	2	viex	2	
4265	猬	wei	wwbt	1	wwbt	1	
4266	盅	zhong	vszy	1	vszy	1	
4267	砣	tuo	tob	1	tobp	1	
4268	砥	di	dibv	1	dibv	1	
4269	穹	qiong	qsi	1	qsit	1	
4270	糅	rou	rzk	1	rzke	1	
4271	绿	lu	lusl	1	lusl	1	
4272	脉	mo	motl	1	motl	1	
4273	苞	bao	bcax	1	bcax	1	
4274	蒋	jiang	jla	1	jlaq	1	
4275	蓼	liao	lna	1	lnaf	1	
4276	蚣	gong	gso	1	gsox	1	
4277	蜈	wu	wuoo	2	wuoo	2	
4278	蜒	yan	yjoy	1	yjoy	1	
4279	蜿	wan	wjo	1	wjox	1	
4280	谑	xue	xtol	1	xtol	1	
4281	邢	xing	xklk	1	xklk	1	
4282	馍	mo	moq	1	moqz	1	
4283	驿	yi	yik	1	yikx	1	
4284	髂	qia	qxj	1	qxjx	1	
4285	侨	qiao	qncl	1	qncl	1	
4286	吱	zhi	vizx	1	vizx	1	
4287	呒	m	mmz	1	mmzo	1	
4288	哐	kuang	klz	1	klzx	1	
4289	啜	chuo	ioz	1	iozx	1	
4290	嘤	ying	ykz	1	ykzw	1	
4291	圄	yu	yuu	1	yuuz	1	
4292	巍	wei	wwy	1	wwyk	2	
4293	幡	fan	fjxf	1	fjxf	1	
4294	忸	niu	nqr	1	nqrg	1	
4295	揄	yu	yunr	1	yunr	1	
4296	敝	bi	bisx	1	bisx	1	
4297	涣	huan	hrpo	1	hrpo	1	
4298	濡	ru	rupi	1	rupi	1	
4299	燧	sui	svq	1	svqy	1	
4300	犟	jiang	jltk	1	jltk	1	
4301	畿	ji	jisf	1	jisf	1	
4302	疖	jie	jph	1	jphk	1	
4303	痂	jia	jxh	1	jxhz	1	
4304	簪	zan	zjmf	1	zjmf	1	
4305	糜	mi	mihk	1	mihk	1	
4306	绦	tao	tcs	1	tcso	1	
4307	绮	qi	qisq	1	qisq	1	
4308	胭	yan	yjt	1	yjto	1	
4309	蓖	bi	biap	1	biap	1	
4310	蛔	hui	hvoz	1	hvoz	1	
4311	蝾	rong	rso	1	rsoe	1	
4312	螈	yuan	yro	1	yroo	1	
4313	谄	chan	ijoj	1	ijoj	1	
4314	钴	gu	guvq	1	guvq	1	
4315	钹	bo	bovp	1	bovp	1	
4316	锶	si	siv	1	sivr	1	
4317	镫	deng	dgv	1	dgvl	1	
4318	阮	ruan	rrk	1	rrkt	1	
4319	靥	ye	yeh	1	yehi	1	
4320	鹏	peng	pgto	1	pgto	1	
4321	龅	bao	bcqx	2	bcqx	2	
4322	佰	bai	bdc	1	bdcj	2	
4323	叱	chi	iizp	1	iizp	1	
4324	咯	ka	kazx	2	kazx	2	
4325	壬	ren	rfg	1	rfgg	1	
4326	壹	yi	yig	1	yigl	1	
4327	嶙	lin	lby	1	lbyl	1	
4328	怩	ni	nir	1	nirp	1	
4329	恹	yan	yjr	1	yjro	1	
4330	憨	han	hjtr	1	hjtr	1	
4331	抿	min	mbn	1	mbnu	1	
4332	挞	ta	tan	1	tany	1	
4333	柩	jiu	jqe	1	jqex	1	
4334	楞	leng	lgeb	1	lgeb	1	
4335	殒	yun	yyu	1	yyuy	1	
4336	牦	mao	mck	1	mckd	1	
4337	犄	ji	jikq	1	jikq	1	
4338	琶	pa	paxx	1	paxx	1	
4339	砝	fa	fab	1	fabx	1	
4340	笙	sheng	ugm	1	ugmh	1	
4341	缜	zhen	vfs	1	vfss	2	
4342	罹	li	liy	1	liyy	1	
4343	荜	bi	biat	2	biat	2	
4344	菁	jing	jkat	1	jkat	1	
4345	虞	yu	yulo	1	yulo	1	
4346	褛	lv	lvsw	2	lvsw	2	
4347	褴	lan	ljsy	2	ljsy	2	
4348	觑	qu	quly	1	quly	1	
4349	诃	he	heo	1	heoq	1	
4350	诘	jie	jpoz	1	jpoz	1	
4351	诛	zhu	vuov	2	vuov	2	
4352	谆	zhun	vyo	1	vyot	1	
4353	邑	yi	yizx	1	yizx	1	
4354	醚	mi	mid	1	midy	1	
4355	鸢	yuan	yrv	1	yrvo	1	
4356	仃	ding	dkc	1	dkcq	1	
4357	啐	cui	cvz	1	cvzt	1	
4358	啕	tao	tcz	1	tczk	1	
4359	噌	ceng	cgz	1	cgzf	1	
4360	坯	pi	pig	1	pigl	1	
4361	娈	luan	lrzw	1	lrzw	1	
4362	嫡	di	diwk	1	diwk	1	
4363	峋	xun	xyy	1	xyyf	1	
4364	庖	pao	pchx	1	pchx	1	
4365	忤	wu	wurk	2	wurk	2	
4366	恸	tong	tsr	1	tsrp	1	
4367	扈	hu	huax	1	huax	1	
4368	拮	jie	jpnz	1	jpnz	1	
4369	揶	ye	yenk	1	yenk	1	
4370	摈	bin	bbn	1	bbns	1	
4371	擀	gan	gjn	1	gjnt	1	
4372	昙	tan	tjf	1	tjfx	1	
4373	桡	rao	rce	1	rcet	1	
4374	榉	ju	juex	1	juex	1	
4375	槐	huai	hke	1	hkek	1	
4376	樟	zhang	vhet	1	vhet	1	
4377	烃	ting	tkq	1	tkqp	1	
4378	瘠	ji	jiht	1	jiht	1	
4379	瞠	cheng	igf	1	igfg	1	
4380	祗	zhi	visv	1	visv	1	
4381	罄	qing	qkg	1	qkgk	1	
4382	耷	da	daod	1	daod	1	
4383	肼	jing	jkta	1	jkta	1	
4384	莹	ying	ykax	1	ykax	1	
4385	薏	yi	yiar	1	yiar	1	
4386	藿	huo	hoay	1	hoay	1	
4387	蚝	hao	hco	1	hcod	1	
4388	辄	zhe	vemt	1	vemt	1	
4389	辟	bi	biaj	1	biaj	1	
4390	钡	bei	bwv	1	bwvy	1	
4391	铆	mao	mcvd	1	mcvd	1	
4392	铿	keng	kgv	1	kgvg	1	
4393	鲻	zi	zin	1	zinf	1	
4394	佃	dian	dmc	1	dmcf	1	
4395	俾	bi	bict	1	bict	1	
4396	倌	guan	grc	1	grce	1	
4397	叵	po	pow	1	powz	1	
4398	抻	chen	ifn	1	ifnf	1	
4399	暨	ji	jitl	2	jitl	2	
4400	秧	yang	yhi	1	yhio	1	
4401	粘	zhan	vjk	1	vjkz	1	
4402	绌	chu	iusy	1	iusy	1	
4403	胴	dong	dst	1	dstz	1	
4404	腭	e	eet	1	eett	1	
4405	萘	nai	nda	1	ndab	1	
4406	蛹	yong	yso	1	ysot	1	
4407	讴	ou	ouo	1	ouov	1	
4408	醐	hu	hud	1	hudt	1	
4409	釉	you	yzjf	1	yzjf	1	
4410	钍	tu	tuv	1	tuvg	1	
4411	镐	gao	gcvz	1	gcvz	1	
4412	靛	dian	dmxq	1	dmxq	1	
4413	饷	xiang	xlq	1	xlql	1	
4414	冽	lie	lpp	1	lppr	2	
4415	呓	yi	yizt	1	yizt	1	
4416	呷	xia	xxzf	1	xxzf	1	
4417	咣	guang	glz	1	glzt	1	
4418	嬴	ying	ykrw	1	ykrw	1	
4419	怅	chang	ihr	1	ihra	1	
4420	斓	lan	ljd	1	ljdg	1	
4421	晔	ye	yeft	1	yeft	1	
4422	杈	cha	iae	1	iaep	2	
4423	杉	sha	uae	1	uaef	1	
4424	查	zha	vael	2	vael	2	
4425	槟	bing	bkes	1	bkes	1	
4426	皎	jiao	jnj	1	jnjv	1	
4427	皓	hao	hcj	1	hcjz	1	
4428	笈	ji	jimq	1	jimq	1	
4429	笞	chi	iim	1	iimz	1	
4430	粤	yue	ytl	1	ytlt	1	
4431	糠	kang	khk	1	khkl	1	
4432	系	ji	jifs	1	jifs	1	
4433	绉	zhou	vzs	1	vzse	1	
4434	荟	hui	hvax	1	hvax	1	
4435	荻	di	diaq	1	diaq	1	
4436	莨	lang	lha	1	lhat	3	
4437	菪	dang	dhab	1	dhab	1	
4438	蜃	shen	ufv	1	ufvo	1	
4439	褓	bao	bcs	1	bcse	1	
4440	襁	qiang	qls	1	qlso	1	
4441	诨	hun	hyo	1	hyom	1	
4442	诿	wei	wwow	1	wwow	1	
4443	谟	mo	moo	1	mooz	1	
4444	轱	gu	gumq	1	gumq	1	
4445	铪	ha	hav	1	havz	1	
4446	锵	qiang	qlv	1	qlvq	1	
4447	骁	xiao	xnk	1	xnkt	2	
4448	髻	ji	jilz	1	jilz	1	
4449	鲔	wei	wwn	1	wwnt	1	
4450	龛	kan	kjbv	1	kjbv	1	
4451	啾	jiu	jqz	1	jqzq	1	
4452	壑	he	hel	1	helg	1	
4453	娓	wei	www	1	wwwd	1	
4454	庶	shu	uuh	1	uuhq	1	
4455	怏	yang	yhr	1	yhro	1	
4456	戎	rong	rsv	1	rsvt	1	
4457	扒	ba	bans	1	bans	1	
4458	氖	nai	ndb	1	ndbq	1	
4459	沱	tuo	top	1	topp	1	
4460	浜	bang	bhp	1	bhps	1	
4461	溴	xiu	xqp	1	xqpo	1	
4462	痨	lao	lch	1	lchp	2	
4463	痱	fei	fwhr	1	fwhr	1	
4464	砺	li	libt	1	libt	1	
4465	祠	ci	cisz	1	cisz	1	
4466	箕	ji	jims	1	jims	1	
4467	粽	zong	zsk	1	zskb	1	
4468	缨	ying	yks	1	yksw	1	
4469	耦	ou	ouv	1	ouvp	1	
4470	膺	ying	ykht	1	ykht	1	
4471	舜	shun	uyj	1	uyjl	1	
4472	葺	qi	qiad	1	qiad	1	
4473	螫	shi	uigo	1	uigo	1	
4474	誊	teng	tgj	1	tgjo	1	
4475	诓	kuang	klo	1	klox	2	
4476	赅	gai	gdy	1	gdyn	1	
4477	酞	tai	tdd	1	tddo	1	
4478	靖	jing	jket	1	jket	1	
4479	馥	fu	fuix	1	fuix	1	
4480	鳃	sai	sdn	1	sdnr	1	
4481	俸	feng	fgc	1	fgcx	1	
4482	刳	ku	kuo	1	kuor	1	
4483	剜	wan	wjir	1	wjir	1	
4484	卅	sa	saaa	1	saaa	1	
4485	参	cen	cf	1	cfxf	1	cfx
4486	呔	dai	ddzo	1	ddzo	1	
4487	垛	duo	dog	1	doge	1	
4488	娑	suo	sop	1	sopw	1	
4489	岚	lan	ljy	1	ljyv	1	
4490	差	ci	cij	1	cijp	1	
4491	庚	geng	ggh	1	gghb	1	
4492	忖	cun	cyr	1	cyrq	1	
4493	恻	ce	cer	1	cerr	1	
4494	愕	e	eer	1	eert	1	
4495	撷	xie	xpny	1	xpny	1	
4496	晷	gui	gvf	1	gvfz	1	
4497	桁	heng	hgec	1	hgec	1	
4498	楝	lian	lme	1	lmeg	1	
4499	榷	que	qte	1	qtey	1	
4500	氙	xian	xmb	1	xmby	1	
4501	氡	dong	dsb	1	dsbp	1	
4502	沁	qin	qbp	1	qbpr	1	
4503	涓	juan	jrp	1	jrpt	1	
4504	瘙	sao	sch	1	scho	1	
4505	皙	xi	xiej	1	xiej	1	
4506	硼	peng	pgbt	2	pgbt	2	
4507	碜	chen	ifb	1	ifbf	1	
4508	秆	gan	gji	1	gjit	1	
4509	粱	liang	llpk	1	llpk	1	
4510	糯	nuo	nok	1	noki	1	
4511	绺	liu	lqs	1	lqsz	1	
4512	腴	yu	yutb	1	yutb	1	
4513	舶	bo	bomj	2	bomj	2	
4514	荔	li	liap	1	liap	1	
4515	菅	jian	jmae	1	jmae	1	
4516	菏	he	heaq	1	heaq	1	
4517	蕨	jue	jta	1	jtab	1	
4518	觐	jin	jbu	1	jbuy	1	
4519	锲	qie	qpv	1	qpvo	1	
4520	饕	tao	tczq	1	tczq	1	
4521	驷	si	sik	1	siky	1	
4522	骶	di	dijv	1	dijv	1	
4523	鲣	jian	jmng	1	jmng	1	
4524	鲷	diao	dnn	1	dnnz	1	
4525	鳅	qiu	qqn	1	qqnq	1	
4526	鹬	yu	yuro	1	yuro	1	
4527	黍	shu	uui	1	uuil	1	
4528	俞	yu	yubr	2	yubr	2	
4529	俨	yan	yjcf	1	yjcf	1	
4530	冢	zhong	vsi	1	vsib	1	
4531	嘬	zuo	zoz	1	zozx	1	
4532	媾	gou	gzwg	1	gzwg	1	
4533	尕	ga	gaq	1	gaqo	1	
4534	帛	bo	boj	1	bojx	1	
4535	戛	jia	jxlv	1	jxlv	1	
4536	旌	jing	jkb	1	jkbh	1	
4537	旮	ga	gak	1	gakf	1	
4538	旯	la	laf	1	lafk	1	
4539	晖	hui	hvfm	1	hvfm	1	
4540	柰	nai	nde	1	ndeb	1	
4541	榕	rong	rse	1	rsez	1	
4542	樵	qiao	qneq	1	qneq	1	
4543	氚	chuan	irb	1	irbl	1	
4544	沪	hu	hupa	1	hupa	1	
4545	泮	pan	pjpx	1	pjpx	1	
4546	湄	mei	mwp	1	mwpf	1	
4547	湎	mian	mmp	1	mmpi	1	
4548	潸	shan	ujp	1	ujpt	1	
4549	瀣	xie	xppl	2	xppl	2	
4550	炔	que	qtq	1	qtqo	1	
4551	獒	ao	aolo	2	aolo	2	
4552	畜	xu	xudf	1	xudf	1	
4553	疥	jie	jphl	1	jphl	1	
4554	痤	cuo	coh	1	cohg	1	
4555	纶	lun	lys	1	lysp	1	
4556	纾	shu	uus	1	uusr	1	
4557	荨	qian	qmaq	1	qmaq	1	
4558	蛐	qu	quol	1	quol	1	
4559	訇	hong	hsw	1	hswo	1	
4560	贲	ben	bft	1	bfty	1	
4561	赳	jiu	jqq	1	jqql	1	
4562	迩	er	erry	1	erry	1	
4563	逡	qun	qyx	1	qyxy	1	
4564	鏖	ao	aoa	1	aoav	1	
4565	铡	zha	vav	1	vavr	1	
4566	锰	meng	mgv	1	mgvy	1	
4567	镉	ge	gevd	1	gevd	1	
4568	雉	zhi	viry	1	viry	1	
4569	韭	jiu	jqr	1	jqrl	1	
4570	鲛	jiao	jnnv	1	jnnv	1	
4571	鸬	lu	lulo	1	lulo	1	
4572	鹚	ci	ciso	1	ciso	1	
4573	黠	xia	xxj	1	xxjz	1	
4574	倜	ti	ticz	1	ticz	1	
4575	倭	wo	woc	1	wocw	1	
4576	唰	shua	uxz	1	uxzr	1	
4577	嗵	tong	tsz	1	tszy	1	
4578	宥	you	yzi	1	yzit	1	
4579	岘	xian	xmyy	1	xmyy	1	
4580	廖	liao	lnhf	1	lnhf	1	
4581	怔	zheng	vgrq	1	vgrq	1	
4582	恫	dong	dsrz	1	dsrz	1	
4583	拗	ao	aon	1	aonp	1	
4584	桀	jie	jpu	1	jpue	1	
4585	桎	zhi	viep	1	viep	1	
4586	殓	lian	lmu	1	lmuo	1	
4587	沭	shu	uupp	1	uupp	1	
4588	珐	fa	fax	1	faxx	1	
4589	珥	er	erx	1	erxd	1	
4590	瑶	yao	ycx	1	ycxk	1	
4591	瓯	ou	ouwp	2	ouwp	2	
4592	甬	yong	ysxt	1	ysxt	1	
4593	疸	dan	djh	1	djhl	1	
4594	痍	yi	yihq	1	yihq	1	
4595	硌	ge	gebx	1	gebx	1	
4596	硒	xi	xib	1	xibd	1	
4597	祁	qi	qisk	1	qisk	1	
4598	禾	he	heii	1	heii	1	
4599	竣	jun	jyex	1	jyex	1	
4600	笤	tiao	tnm	1	tnmz	1	
4601	纂	zuan	zrm	1	zrms	1	
4602	纤	qian	qms	1	qmst	2	
4603	腌	yan	yjtf	1	yjtf	1	
4604	蝼	lou	lzo	1	lzow	1	
4605	裨	bi	bist	1	bist	1	
4606	襄	xiang	xlmm	1	xlmm	1	
4607	贻	yi	yiyz	1	yiyz	1	
4608	踞	ju	juqq	1	juqq	1	
4609	辕	yuan	yrm	1	yrmm	1	
4610	钯	ba	bav	1	bavx	2	
4611	铢	zhu	vuvv	1	vuvv	1	
4612	镓	jia	jxvb	1	jxvb	1	
4613	阡	qian	qmk	1	qmkt	1	
4614	陲	chui	ivk	1	ivkl	1	
4615	霎	sha	uai	1	uaiw	1	
4616	飨	xiang	xlsq	1	xlsq	1	
4617	饴	yi	yiqz	1	yiqz	1	
4618	骐	qi	qiks	1	qiks	1	
4619	鸫	dong	dsmo	1	dsmo	1	
4620	麂	ji	jiaw	1	jiaw	1	
4621	龇	zi	ziqp	1	ziqp	1	
4622	仟	qian	qmct	1	qmct	1	
4623	僭	jian	jmcf	1	jmcf	1	
4624	削	xiao	xnor	1	xnor	1	
4625	叨	tao	tczr	1	tczr	1	
4626	噔	deng	dgz	1	dgzl	1	
4627	囫	hu	huu	1	huun	1	
4628	埠	bu	bug	1	bugt	2	
4629	姣	jiao	jnwv	1	jnwv	1	
4630	娜	nuo	now	1	nowk	1	
4631	婀	e	eewq	1	eewq	1	
4632	峨	e	eey	1	eeyv	1	
4633	弋	yi	yiv	1	yivv	3	
4634	弭	mi	mitd	1	mitd	1	
4635	徇	xun	xycf	1	xycf	1	
4636	忾	kai	kdrb	1	kdrb	1	
4637	怆	chuang	ilr	1	ilrx	1	
4638	愫	su	sur	1	surs	1	
4639	懑	men	mfp	1	mfpr	1	
4640	擞	sou	szn	1	sznx	2	
4641	梏	gu	gue	1	guez	1	
4642	棠	tang	thi	1	thie	1	
4643	殇	shang	uhu	1	uhun	1	
4644	泱	yang	yhpo	1	yhpo	1	
4645	熵	shang	uhq	1	uhqk	1	
4646	牍	du	dur	1	duro	1	
4647	珞	luo	lox	1	loxx	1	
4648	瓤	rang	rhm	1	rhmj	1	
4649	皋	gao	gcjt	1	gcjt	1	
4650	矾	fan	fjb	1	fjbw	1	
4651	祺	qi	qiss	1	qiss	1	
4652	竽	yu	yum	1	yumt	1	
4653	糨	jiang	jlko	1	jlko	1	
4654	纭	yun	yys	1	yysx	1	
4655	罅	xia	xxk	1	xxkl	1	
4656	羸	lei	lwr	1	lwra	1	
4657	胝	zhi	vitv	1	vitv	1	
4658	胥	xu	xuq	1	xuqt	1	
4659	胼	pian	pmt	1	pmta	1	
4660	菰	gu	guaj	1	guaj	1	
4661	蜱	pi	pio	1	piot	1	
4662	袂	mei	mws	1	mwso	1	
4663	谗	chan	ijop	1	ijop	1	
4664	轭	e	eem	1	eemx	1	
4665	钋	po	pov	1	povl	1	
4666	铩	sha	uavo	1	uavo	1	
4667	铮	zheng	vgv	1	vgve	1	
4668	锑	ti	tiv	1	tivx	1	
4669	镂	lou	lzv	1	lzvw	2	
4670	闰	run	ryw	1	rywx	1	
4671	阄	jiu	jqw	1	jqwn	1	
4672	阖	he	hewy	1	hewy	1	
4673	颦	pin	pbqt	1	pbqt	1	
4674	飒	sa	sae	1	saev	1	
4675	髁	ke	kej	1	kejf	1	
4676	鲡	li	lini	1	lini	1	
4677	鹜	wu	wuro	1	wuro	1	
4678	黜	chu	iuj	1	iujy	1	
4679	龋	qu	quqp	1	quqp	1	
4680	伫	zhu	vucl	1	vucl	1	
4681	佘	she	uebb	1	uebb	1	
4682	佝	gou	gzc	1	gzcz	1	
4683	佟	tong	tsc	1	tscp	1	
4684	刎	wen	wfn	1	wfnr	1	
4685	卞	bian	bmd	1	bmdl	1	
4686	呲	ci	ciz	1	cizp	1	
4687	哏	gen	gfz	1	gfzt	1	
4688	啻	chi	iii	1	iiiz	1	
4689	嗟	jie	jpz	1	jpzp	1	
4690	嘁	qi	qizo	1	qizo	1	
4691	嘌	piao	pnz	1	pnzb	1	
4692	嚼	jiao	jnz	1	jnzq	2	
4693	囵	lun	lyu	1	lyup	1	
4694	坩	gan	gjg	1	gjgu	1	
4695	坳	ao	aog	1	aogp	1	
4696	埚	guo	gog	1	gogb	1	
4697	妪	yu	yuwv	1	yuwv	1	
4698	寅	yin	ybi	1	ybis	1	
4699	尧	yao	ycl	1	yclt	1	
4700	岑	cen	cfy	1	cfys	1	
4701	嵴	ji	jiyt	1	jiyt	1	
4702	帼	guo	gox	1	goxx	1	
4703	徕	lai	ldc	1	ldcv	2	
4704	怵	chu	iurp	1	iurp	1	
4705	惆	chou	izr	1	izrz	1	
4706	捺	na	nan	1	nanb	1	
4707	掬	ju	junk	1	junk	1	
4708	掼	guan	grny	1	grny	1	
4709	椽	chuan	ire	1	ireb	1	
4710	毖	bi	bipr	1	bipr	1	
4711	泾	jing	jkpp	2	jkpp	2	
4712	潞	lu	lupx	1	lupx	1	
4713	煦	xu	xufq	1	xufq	1	
4714	甾	zai	zdl	1	zdlf	1	
4715	砚	yan	yjby	1	yjby	1	
4716	砟	zha	vab	1	vabl	1	
4717	箐	qing	qkmt	1	qkmt	1	
4718	篦	bi	bimp	1	bimp	1	
4719	纣	zhou	vzsq	1	vzsq	1	
4720	缪	miu	mqs	1	mqsf	1	
4721	缬	xie	xps	1	xpsy	1	
4722	耆	qi	qih	1	qihf	1	
4723	聩	kui	kvd	1	kvdy	1	
4724	肄	yi	yipe	1	yipe	1	
4725	胄	zhou	vzf	1	vzft	1	
4726	脍	kuai	kkt	1	kktx	1	
4727	脯	fu	futt	2	futt	2	
4728	莆	pu	puat	2	puat	2	
4729	蒡	bang	bha	1	bhab	1	
4730	蛟	jiao	jno	1	jnov	1	
4731	蝻	nan	njo	1	njoa	1	
4732	蠹	du	dui	1	duio	1	
4733	袄	ao	aos	1	aoso	1	
4734	袅	niao	nno	1	nnom	1	
4735	褂	gua	gxs	1	gxsl	1	
4736	褡	da	das	1	dasz	1	
4737	诏	zhao	vco	1	vcoz	1	
4738	豉	chi	iil	1	iilx	1	
4739	蹙	cu	cuv	1	cuvq	1	
4740	蹴	cu	cuq	1	cuqv	1	
4741	轼	shi	uim	1	uimp	1	
4742	邵	shao	ucr	1	ucrk	1	
4743	阙	que	qtw	1	qtwb	1	
4744	靓	liang	llx	1	llxy	1	
4745	鞘	qiao	qnu	1	qnut	1	
4746	韶	shao	ucj	1	ucjz	1	
4747	骥	ji	jiks	1	jiks	1	
4748	鳎	ta	tant	1	tant	1	
4749	鳝	shan	ujnz	1	ujnz	1	
4750	鸪	gu	guqo	1	guqo	1	
4751	鸾	luan	lrzo	1	lrzo	1	
4752	鹞	yao	ycjo	1	ycjo	1	
4753	鹧	zhe	veho	1	veho	1	
4754	麓	lu	luea	1	luea	1	
4755	龟	jun	jyn	1	jynn	1	
4756	丕	pi	pil	1	pill	1	
4757	丞	cheng	igtl	1	igtl	1	
4758	俪	li	lici	1	lici	1	
4759	倏	shu	uuc	1	uuco	1	
4760	哽	geng	ggz	1	ggzv	1	
4761	喹	kui	kvz	1	kvzg	1	
4762	嗥	hao	hczt	1	hczt	1	
4763	囟	xin	xbl	1	xblv	1	
4764	娆	rao	rcw	1	rcwt	1	
4765	宦	huan	hrid	1	hrid	1	
4766	寮	liao	lnio	1	lnio	1	
4767	屣	xi	xiaq	1	xiaq	1	
4768	幂	mi	miix	1	miix	1	
4769	幄	wo	wox	1	woxp	1	
4770	庵	an	anh	1	anhf	1	
4771	彤	tong	tsw	1	tswf	1	
4772	忪	song	ssrx	1	ssrx	1	
4773	戍	shu	uuv	1	uuvp	2	
4774	拗	niu	nqnp	1	nqnp	1	
4775	攒	cuan	crn	1	crny	1	
4776	旎	ni	nib	1	nibp	1	
4777	旖	yi	yib	1	yibq	2	
4778	昴	mao	mcf	1	mcfd	2	
4779	槭	qi	qieo	1	qieo	1	
4780	歃	sha	uat	1	uatb	1	
4781	殄	tian	tmu	1	tmuf	1	
4782	殚	dan	dju	1	djuv	1	
4783	汛	xun	xyp	1	xypt	1	
4784	汨	mi	mipf	1	mipf	1	
4785	汩	gu	gupf	1	gupf	1	
4786	泸	lu	lupa	1	lupa	1	
4787	涝	lao	lcp	1	lcpp	1	
4788	渭	wei	wwp	1	wwpt	4	
4789	滂	pang	php	1	phpb	1	
4790	澄	cheng	igp	1	igpl	1	
