字音频序	字	读音	最短码	最短码候选位	全码	全码候选位	补三简
4429	笞	chi	iim	1	iimn	1	
4430	粤	yue	yti	1	ytia	2	
4431	糠	kang	khp	1	khpa	1	
4432	系	ji	jifs	1	jifs	1	
4433	绉	zhou	vzsr	1	vzsr	1	
4434	荟	hui	hved	1	hved	1	
4435	荻	di	diet	1	diet	1	
4436	莨	lang	lhe	1	lhee	2	
4437	菪	dang	dheh	1	dheh	1	
4438	蜃	shen	ufr	1	ufra	1	
4439	褓	bao	bcj	1	bcjw	1	
4440	襁	qiang	qlj	1	qlja	1	
4441	诨	hun	hyb	1	hybj	1	
4442	诿	wei	wwbf	1	wwbf	1	
4443	谟	mo	mob	1	moba	1	
4444	轱	gu	guj	1	gujy	1	
4445	铪	ha	hak	1	hakn	1	
4446	锵	qiang	qlk	1	qlkt	1	
4447	骁	xiao	xnv	1	xnvt	1	
4448	髻	ji	jihn	1	jihn	1	
4449	鲔	wei	wwm	1	wwmp	1	
4450	龛	kan	kjx	1	kjxk	1	
4451	啾	jiu	jqn	1	jqnt	1	
4452	壑	he	hec	1	hecg	1	
4453	娓	wei	wwf	1	wwfv	1	
4454	庶	shu	uuct	1	uuct	1	
4455	怏	yang	yhv	1	yhvx	1	
4456	戎	rong	rsy	1	rsyl	1	
4457	扒	ba	barl	1	barl	1	
4458	氖	nai	ndd	1	nddy	1	
4459	沱	tuo	toz	1	toza	1	
4460	浜	bang	bhz	1	bhzl	1	
4461	溴	xiu	xqz	1	xqzx	1	
4462	痨	lao	lcc	1	lccq	1	
4463	痱	fei	fwcq	1	fwcq	1	
4464	砺	li	lihl	1	lihl	1	
4465	祠	ci	cij	1	cijn	1	
4466	箕	ji	jiml	1	jiml	1	
4467	粽	zong	zsp	1	zspc	2	
4468	缨	ying	yks	1	yksf	1	
4469	耦	ou	oux	1	ouxt	1	
4470	膺	ying	ykcp	1	ykcp	1	
4471	舜	shun	uyv	1	uyvs	1	
4472	葺	qi	qieh	1	qieh	1	
4473	螫	shi	uiga	1	uiga	1	
4474	誊	teng	tgx	1	tgxb	1	
4475	诓	kuang	klb	1	klbt	2	
4476	赅	gai	gdt	1	gdtr	1	
4477	酞	tai	tda	1	tdax	1	
4478	靖	jing	jkhp	1	jkhp	1	
4479	馥	fu	fuk	1	fukp	1	
4480	鳃	sai	sdm	1	sdmv	1	
4481	俸	feng	fgo	1	fgot	1	
4482	刳	ku	kuxa	1	kuxa	1	
4483	剜	wan	wjda	1	wjda	1	
4484	卅	sa	saee	1	saee	1	
4485	参	cen	cf	1	cfdf	1	cfd
4486	呔	dai	ddnx	1	ddnx	1	
4487	垛	duo	dog	1	dogw	1	
4488	娑	suo	soz	1	sozf	1	
4489	岚	lan	ljsq	1	ljsq	1	
4490	差	ci	cix	1	cixa	1	
4491	庚	geng	ggc	1	ggcx	1	
4492	忖	cun	cyv	1	cyvt	1	
4493	恻	ce	cev	1	ceva	1	
4494	愕	e	eev	1	eeva	1	
4495	撷	xie	xprt	1	xprt	1	
4496	晷	gui	gvq	1	gvqn	1	
4497	桁	heng	hgwo	1	hgwo	1	
4498	楝	lian	lmw	1	lmwg	1	
4499	榷	que	qtw	1	qtwx	1	
4500	氙	xian	xmds	1	xmds	1	
4501	氡	dong	dsd	1	dsdz	1	
4502	沁	qin	qbz	1	qbzv	1	
4503	涓	juan	jrz	1	jrzp	1	
4504	瘙	sao	scc	1	scca	1	
4505	皙	xi	xiwy	1	xiwy	1	
4506	硼	peng	pghp	1	pghp	1	
4507	碜	chen	ifh	1	ifhf	1	
4508	秆	gan	gjk	1	gjkl	1	
4509	粱	liang	llzp	1	llzp	1	
4510	糯	nuo	nop	1	nopu	1	
4511	绺	liu	lqs	1	lqsn	1	
4512	腴	yu	yup	1	yupx	1	
4513	舶	bo	boj	1	bojy	1	
4514	荔	li	lieq	1	lieq	1	
4515	菅	jian	jmei	1	jmei	1	
4516	菏	he	heet	1	heet	1	
4517	蕨	jue	jte	1	jtex	1	
4518	觐	jin	jbu	1	jbut	3	
4519	锲	qie	qpk	1	qpkx	1	
4520	饕	tao	tcnw	1	tcnw	1	
4521	驷	si	siv	1	sivy	1	
4522	骶	di	dix	1	dixr	2	
4523	鲣	jian	jmmg	1	jmmg	1	
4524	鲷	diao	dnm	1	dnmn	1	
4525	鳅	qiu	qqm	1	qqmt	1	
4526	鹬	yu	yuoa	1	yuoa	1	
4527	黍	shu	uuk	1	uuka	1	
4528	俞	yu	yuxa	1	yuxa	1	
4529	俨	yan	yjof	1	yjof	1	
4530	冢	zhong	vsd	1	vsdi	1	
4531	嘬	zuo	zon	1	zonp	1	
4532	媾	gou	gzf	1	gzfg	1	
4533	尕	ga	gay	1	gayx	1	
4534	帛	bo	boy	1	boyy	1	
4535	戛	jia	jxhy	1	jxhy	1	
4536	旌	jing	jki	1	jkit	2	
4537	旮	ga	gak	1	gakq	1	
4538	旯	la	laq	1	laqk	1	
4539	晖	hui	hvqj	1	hvqj	1	
4540	柰	nai	ndw	1	ndwc	1	
4541	榕	rong	rsw	1	rswn	1	
4542	樵	qiao	qnwt	1	qnwt	1	
4543	氚	chuan	ird	1	irds	1	
4544	沪	hu	huze	1	huze	1	
4545	泮	pan	pjzt	1	pjzt	1	
4546	湄	mei	mwz	1	mwzq	1	
4547	湎	mian	mmz	1	mmzu	1	
4548	潸	shan	ujz	1	ujzp	1	
4549	瀣	xie	xpzh	2	xpzh	2	
4550	炔	que	qtt	1	qttx	1	
4551	獒	ao	aohx	1	aohx	1	
4552	畜	xu	xuft	1	xuft	1	
4553	疥	jie	jpcs	1	jpcs	1	
4554	痤	cuo	coc	1	cocg	1	
4555	纶	lun	lys	1	lysa	1	
4556	纾	shu	uuso	1	uuso	1	
4557	荨	qian	qmet	1	qmet	1	
4558	蛐	qu	quas	1	quas	1	
4559	訇	hong	hsp	1	hspb	1	
4560	贲	ben	bfl	1	bflt	1	
4561	赳	jiu	jqb	1	jqbs	1	
4562	迩	er	erav	1	erav	1	
4563	逡	qun	qyd	1	qydv	1	
4564	鏖	ao	aok	1	aokk	1	
4565	铡	zha	vak	1	vaka	1	
4566	锰	meng	mgk	1	mgky	1	
4567	镉	ge	gekx	1	gekx	1	
4568	雉	zhi	vitx	1	vitx	1	
4569	韭	jiu	jqq	1	jqqh	1	
4570	鲛	jiao	jnm	1	jnmq	1	
4571	鸬	lu	luca	1	luca	1	
4572	鹚	ci	cila	1	cila	1	
4573	黠	xia	xxy	1	xxyn	1	
4574	倜	ti	tion	1	tion	1	
4575	倭	wo	woof	1	woof	1	
4576	唰	shua	uxn	1	uxna	1	
4577	嗵	tong	tsn	1	tsnv	1	
4578	宥	you	yzd	1	yzdp	1	
4579	岘	xian	xmst	2	xmst	2	
4580	廖	liao	lncf	1	lncf	1	
4581	怔	zheng	vgv	1	vgvb	1	
4582	恫	dong	dsvn	1	dsvn	1	
4583	拗	ao	aor	1	aorq	1	
4584	桀	jie	jpu	1	jpuw	1	
4585	桎	zhi	viwq	2	viwq	2	
4586	殓	lian	lmu	1	lmux	1	
4587	沭	shu	uuzz	1	uuzz	1	
4588	珐	fa	fat	1	fatd	1	
4589	珥	er	ert	1	erth	1	
4590	瑶	yao	yct	1	yctv	1	
4591	瓯	ou	oupz	1	oupz	1	
4592	甬	yong	ysdp	1	ysdp	1	
4593	疸	dan	djc	1	djch	1	
4594	痍	yi	yict	1	yict	1	
4595	硌	ge	geh	1	gehp	1	
4596	硒	xi	xih	1	xiha	1	
4597	祁	qi	qijl	1	qijl	1	
4598	禾	he	hek	1	hekk	1	
4599	竣	jun	jyh	1	jyhp	1	
4600	笤	tiao	tnm	1	tnmn	1	
4601	纂	zuan	zrm	1	zrms	1	
4602	纤	qian	qmsl	1	qmsl	1	
4603	腌	yan	yjpt	1	yjpt	1	
4604	蝼	lou	lza	1	lzaf	1	
4605	裨	bi	bij	1	bijl	1	
4606	襄	xiang	xlv	1	xlvv	2	
4607	贻	yi	yitn	1	yitn	1	
4608	踞	ju	juby	1	juby	1	
4609	辕	yuan	yrj	1	yrjv	1	
4610	钯	ba	bak	1	bakq	1	
4611	铢	zhu	vukx	1	vukx	1	
4612	镓	jia	jxki	1	jxki	1	
4613	阡	qian	qmll	1	qmll	1	
4614	陲	chui	ivlh	1	ivlh	1	
4615	霎	sha	uau	1	uauf	1	
4616	飨	xiang	xlsw	1	xlsw	1	
4617	饴	yi	yiwn	1	yiwn	1	
4618	骐	qi	qivl	1	qivl	1	
4619	鸫	dong	dsja	1	dsja	1	
4620	麂	ji	jikp	1	jikp	1	
4621	龇	zi	ziba	1	ziba	1	
4622	仟	qian	qmol	1	qmol	1	
4623	僭	jian	jmoq	1	jmoq	1	
4624	削	xiao	xnxa	1	xnxa	1	
4625	叨	tao	tcna	1	tcna	1	
4626	噔	deng	dgn	1	dgnh	1	
4627	囫	hu	huu	1	huux	1	
4628	埠	bu	bug	1	bugl	1	
4629	姣	jiao	jnfq	1	jnfq	1	
4630	娜	nuo	nof	1	nofl	1	
4631	婀	e	eeft	1	eeft	1	
4632	峨	e	ees	1	eesy	1	
4633	弋	yi	yiy	1	yiyy	1	
4634	弭	mi	miah	1	miah	1	
4635	徇	xun	xyoq	1	xyoq	1	
4636	忾	kai	kdvd	1	kdvd	1	
4637	怆	chuang	ilv	1	ilvq	1	
4638	愫	su	suv	1	suvs	1	
4639	懑	men	mfz	1	mfzv	1	
4640	擞	sou	szr	1	szrp	2	
4641	梏	gu	guw	1	guwn	1	
4642	棠	tang	thd	1	thdw	1	
4643	殇	shang	uhu	1	uhux	1	
4644	泱	yang	yhzx	1	yhzx	1	
4645	熵	shang	uht	1	uhta	1	
4646	牍	du	duqx	1	duqx	1	
4647	珞	luo	lot	1	lotp	2	
4648	瓤	rang	rhv	1	rhvv	1	
4649	皋	gao	gcy	1	gcyl	1	
4650	矾	fan	fjh	1	fjhp	1	
4651	祺	qi	qijl	2	qijl	2	
4652	竽	yu	yuml	1	yuml	1	
4653	糨	jiang	jlpa	1	jlpa	1	
4654	纭	yun	yys	1	yysd	1	
4655	罅	xia	xxv	1	xxvs	1	
4656	羸	lei	lwm	1	lwmk	1	
4657	胝	zhi	vipr	1	vipr	1	
4658	胥	xu	xubp	1	xubp	1	
4659	胼	pian	pmp	1	pmpe	1	
4660	菰	gu	guev	1	guev	1	
4661	蜱	pi	pia	1	pial	1	
4662	袂	mei	mwj	1	mwjx	1	
4663	谗	chan	ijbz	1	ijbz	1	
4664	轭	e	eejq	1	eejq	1	
4665	钋	po	pok	1	pokc	1	
4666	铩	sha	uak	1	uakx	1	
4667	铮	zheng	vgk	1	vgkr	1	
4668	锑	ti	tik	1	tikj	1	
4669	镂	lou	lzk	1	lzkf	1	
4670	闰	run	ryp	1	rypt	1	
4671	阄	jiu	jqpm	1	jqpm	1	
4672	阖	he	hepy	1	hepy	1	
4673	颦	pin	pbbl	1	pbbl	1	
4674	飒	sa	sah	1	sahq	1	
4675	髁	ke	kex	1	kext	1	
4676	鲡	li	limu	1	limu	1	
4677	鹜	wu	wuoa	1	wuoa	1	
4678	黜	chu	iuy	1	iuys	1	
4679	龋	qu	qubt	1	qubt	1	
4680	伫	zhu	vuoh	1	vuoh	1	
4681	佘	she	uexc	1	uexc	1	
4682	佝	gou	gzo	1	gzon	1	
4683	佟	tong	tso	1	tsoz	1	
4684	刎	wen	wfx	1	wfxa	1	
4685	卞	bian	bmf	1	bmfc	1	
4686	呲	ci	cin	1	cina	1	
4687	哏	gen	gfn	1	gfne	1	
4688	啻	chi	iid	1	iidn	1	
4689	嗟	jie	jpn	1	jpna	1	
4690	嘁	qi	qinx	1	qinx	1	
4691	嘌	piao	pnn	1	pnnc	1	
4692	嚼	jiao	jnn	1	jnnt	2	
4693	囵	lun	lyu	1	lyua	1	
4694	坩	gan	gjg	1	gjgu	1	
4695	坳	ao	aog	1	aogq	1	
4696	埚	guo	gog	1	gogx	1	
4697	妪	yu	yufq	1	yufq	1	
4698	寅	yin	ybd	1	ybdl	1	
4699	尧	yao	ych	1	ycht	1	
4700	岑	cen	cfs	1	cfsd	1	
4701	嵴	ji	jisp	1	jisp	1	
4702	帼	guo	goy	1	goyt	1	
4703	徕	lai	ldo	1	ldox	2	
4704	怵	chu	iuv	1	iuvz	1	
4705	惆	chou	izv	1	izvn	1	
4706	捺	na	nar	1	narc	1	
4707	掬	ju	jurp	1	jurp	1	
4708	掼	guan	grr	1	grrt	1	
4709	椽	chuan	irw	1	irwi	1	
4710	毖	bi	biav	1	biav	1	
4711	泾	jing	jkza	1	jkza	1	
4712	潞	lu	luzp	1	luzp	1	
4713	煦	xu	xuq	1	xuqt	1	
4714	甾	zai	zdst	1	zdst	1	
4715	砚	yan	yjht	3	yjht	3	
4716	砟	zha	vah	1	vahc	1	
4717	箐	qing	qkmp	1	qkmp	1	
4718	篦	bi	bima	1	bima	1	
4719	纣	zhou	vzst	1	vzst	1	
4720	缪	miu	mqs	1	mqsf	1	
4721	缬	xie	xps	1	xpst	1	
4722	耆	qi	qilq	1	qilq	1	
4723	聩	kui	kvht	1	kvht	1	
4724	肄	yi	yiar	1	yiar	1	
4725	胄	zhou	vzt	1	vztp	1	
4726	脍	kuai	kkp	1	kkpd	1	
4727	脯	fu	fupa	1	fupa	1	
4728	莆	pu	puea	2	puea	2	
4729	蒡	bang	bhe	1	bhei	1	
4730	蛟	jiao	jnaq	1	jnaq	1	
4731	蝻	nan	nja	1	njak	1	
4732	蠹	du	dud	1	duda	1	
4733	袄	ao	aoj	1	aojx	1	
4734	袅	niao	nna	1	nnav	1	
4735	褂	gua	gxj	1	gxjc	1	
4736	褡	da	daj	1	dajn	1	
4737	诏	zhao	vcbn	1	vcbn	1	
4738	豉	chi	iihp	1	iihp	1	
4739	蹙	cu	cuy	1	cuyb	1	
4740	蹴	cu	cub	1	cubk	1	
4741	轼	shi	uija	1	uija	1	
4742	邵	shao	uca	1	ucal	1	
4743	阙	que	qtp	1	qtpx	2	
4744	靓	liang	llt	1	lltt	1	
4745	鞘	qiao	qnu	1	qnup	1	
4746	韶	shao	ucx	1	ucxn	1	
4747	骥	ji	jivl	1	jivl	1	
4748	鳎	ta	tam	1	tama	1	
4749	鳝	shan	ujm	1	ujmn	1	
4750	鸪	gu	guya	1	guya	1	
4751	鸾	luan	lria	1	lria	1	
4752	鹞	yao	ycva	1	ycva	1	
4753	鹧	zhe	veca	1	veca	1	
4754	麓	lu	luw	1	luwk	1	
4755	龟	jun	jym	1	jymm	1	
4756	丕	pi	pihh	1	pihh	1	
4757	丞	cheng	iga	1	igah	1	
4758	俪	li	liou	1	liou	1	
4759	倏	shu	uuo	1	uuox	1	
4760	哽	geng	ggn	1	ggnq	1	
4761	喹	kui	kvn	1	kvng	1	
4762	嗥	hao	hcnl	1	hcnl	1	
4763	囟	xin	xbi	1	xbiq	1	
4764	娆	rao	rcf	1	rcft	1	
4765	宦	huan	hrdo	1	hrdo	1	
4766	寮	liao	lndx	1	lndx	1	
4767	屣	xi	xieb	1	xieb	1	
4768	幂	mi	midy	1	midy	1	
4769	幄	wo	woy	1	woyq	1	
4770	庵	an	anc	1	anct	1	
4771	彤	tong	tsp	1	tspf	1	
4772	忪	song	ssvd	1	ssvd	1	
4773	戍	shu	uuyz	1	uuyz	1	
4774	拗	niu	nqrq	1	nqrq	1	
4775	攒	cuan	crr	1	crrt	1	
4776	旎	ni	nii	1	niia	1	
4777	旖	yi	yiit	1	yiit	1	
4778	昴	mao	mcq	1	mcqp	1	
4779	槭	qi	qiwx	1	qiwx	1	
4780	歃	sha	ual	1	ualx	1	
4781	殄	tian	tmu	1	tmuf	1	
4782	殚	dan	dju	1	djui	1	
4783	汛	xun	xyz	1	xyzl	1	
4784	汨	mi	mizq	1	mizq	1	
4785	汩	gu	guzq	1	guzq	1	
4786	泸	lu	luze	1	luze	1	
4787	涝	lao	lcz	1	lczq	1	
4788	渭	wei	wwz	1	wwzp	5	
4789	滂	pang	phz	1	phzi	1	
4790	澄	cheng	igz	1	igzh	1	
4791	炕	kang	kht	1	khtp	1	
4792	炷	zhu	vutg	1	vutg	1	
4793	狎	xia	xxit	1	xxit	1	
4794	瑾	jin	jbtt	1	jbtt	1	
4795	瘘	lou	lzc	1	lzcf	1	
4796	盛	cheng	igy	1	igyy	1	
4797	眦	zi	ziq	1	ziqa	1	
4798	禹	yu	yuft	1	yuft	1	
4799	筱	xiao	xnmp	1	xnmp	1	
4800	粑	ba	bap	1	bapq	1	
4801	粼	lin	lbp	1	lbpa	2	
4802	绀	gan	gjs	1	gjsu	1	
4803	绛	jiang	jlss	1	jlss	1	
4804	脔	luan	lrix	1	lrix	1	
4805	腈	jing	jkpp	1	jkpp	1	
4806	舢	shan	ujjs	1	ujjs	1	
4807	苫	shan	ujen	1	ujen	1	
4808	茕	qiong	qse	1	qsel	1	
4809	荨	xun	xyet	1	xyet	1	
4810	莎	suo	soe	1	soef	1	
4811	萸	yu	yuex	1	yuex	1	
4812	蝰	kui	kva	1	kvag	1	
4813	蟊	mao	mcoa	1	mcoa	1	
4814	讫	qi	qiba	1	qiba	1	
4815	诹	zou	zzb	1	zzbp	1	
4816	谒	ye	yeb	1	yebp	1	
4817	豢	huan	hrx	1	hrxi	1	
4818	貘	mo	moi	1	moia	1	
4819	跖	zhi	vibh	1	vibh	1	
4820	蹉	cuo	cob	1	coba	1	
4821	遴	lin	lbpv	1	lbpv	1	
4822	邯	han	hju	1	hjul	1	
4823	郸	dan	djil	1	djil	1	
4824	醌	kun	kya	1	kyaa	1	
4825	錾	zan	zjjk	1	zjjk	1	
4826	钎	qian	qmkl	1	qmkl	1	
4827	钨	wu	wuk	1	wuka	1	
4828	铱	yi	yikv	1	yikv	1	
4829	锗	zhe	vek	1	vekq	1	
4830	镬	huo	hokp	1	hokp	1	
4831	饽	bo	bowt	1	bowt	1	
4832	馐	xiu	xqwg	1	xqwg	1	
4833	驽	nu	nufv	1	nufv	1	
4834	髌	bin	bbx	1	bbxl	1	
4835	髭	zi	zih	1	ziha	1	
4836	髯	ran	rjh	1	rjhg	1	
4837	鲇	nian	nmm	1	nmmn	1	
4838	鳌	ao	aohm	1	aohm	1	
4839	鳐	yao	ycm	1	ycmv	1	
4840	鸸	er	eru	1	erua	1	
4841	黢	qu	quy	1	quyp	1	
4842	龃	ju	juby	2	juby	2	
4843	龉	yu	yubn	1	yubn	1	
4844	仄	ze	zec	1	zecx	1	
4845	伉	kang	kho	1	khop	1	
4846	厦	xia	xxc	1	xxcp	1	
4847	吭	hang	hhn	1	hhnp	1	
4848	呋	fu	funx	1	funx	1	
4849	咋	zha	vanc	1	vanc	1	
4850	咛	ning	nkn	1	nknt	1	
4851	啷	lang	lhn	1	lhnl	1	
4852	噶	ga	ganp	1	ganp	1	
4853	埂	geng	ggg	1	gggq	1	
4854	姝	shu	uufx	1	uufx	1	
4855	嫦	chang	ihfy	1	ihfy	1	
4856	嬗	shan	ujfh	1	ujfh	1	
4857	巷	hang	hhe	1	hheq	1	
4858	怄	ou	ouv	1	ouvq	1	
4859	悱	fei	fwv	1	fwvq	2	
4860	愎	bi	bivp	1	bivp	1	
4861	愠	yun	yyv	1	yyvy	1	
4862	戕	qiang	qlq	1	qlqy	1	
4863	戗	qiang	qlxy	1	qlxy	1	
4864	扁	pian	pmee	1	pmee	1	
4865	挈	qie	qpt	1	qptr	1	
4866	挲	suo	sozr	1	sozr	1	
4867	撸	lu	lurq	2	lurq	2	
4868	撺	cuan	crrs	1	crrs	1	
4869	敕	chi	iigp	1	iigp	1	
4870	晌	shang	uhq	1	uhqi	1	
4871	杓	biao	bnwz	1	bnwz	1	
4872	栌	lu	luwe	1	luwe	1	
4873	楂	zha	vawh	3	vawh	3	
4874	橹	lu	luwq	1	luwq	1	
4875	泠	ling	lkzd	1	lkzd	1	
4876	溏	tang	thzn	2	thzn	2	
4877	狨	rong	rsi	1	rsil	1	
4878	畚	ben	bfd	1	bfdt	1	
4879	痦	wu	wuc	1	wucn	1	
4880	痧	sha	uacf	1	uacf	1	
4881	癍	ban	bjc	1	bjcq	1	
4882	睚	ya	yaq	1	yaqg	1	
4883	祯	zhen	vfj	1	vfjt	1	
4884	稗	bai	bdk	1	bdkl	1	
4885	纡	yu	yusl	1	yusl	1	
4886	缱	qian	qmsv	1	qmsv	1	
4887	翳	yi	yipa	1	yipa	1	
4888	肟	wo	wop	1	wopa	1	
4889	膦	lin	lbps	1	lbps	1	
4890	茗	ming	mke	1	mken	1	
4891	荠	ji	jies	1	jies	1	
4892	落	lao	lcep	1	lcep	1	
4893	蓑	suo	soeh	1	soeh	1	
4894	蓦	mo	moav	1	moav	1	
4895	蕈	xun	xyel	1	xyel	1	
4896	藁	gao	gce	1	gcew	1	
4897	虬	qiu	qqaa	1	qqaa	1	
4898	蚌	bang	bha	1	bhat	1	
4899	蚶	han	hjau	2	hjau	2	
4900	蛲	nao	nca	1	ncat	1	
4901	蛳	si	siay	1	siay	1	
4902	蝮	fu	fuap	3	fuap	3	
4903	螅	xi	xiav	2	xiav	2	
4904	觥	gong	gsat	2	gsat	2	
4905	诟	gou	gzb	1	gzbn	1	
4906	跎	tuo	tob	1	toba	1	
4907	踯	zhi	vibl	1	vibl	1	
4908	躅	zhu	vuba	1	vuba	1	
4909	郴	chen	ifw	1	ifwl	1	
4910	铋	bi	bikv	1	bikv	1	
4911	锔	ju	jukn	1	jukn	1	
4912	镗	tang	thk	1	thkg	1	
4913	霖	lin	lbu	1	lbuw	1	
4914	霭	ai	aiu	1	aiup	1	
4915	颔	han	hjdt	1	hjdt	1	
4916	骜	ao	aohv	2	aohv	2	
4917	鲥	shi	uim	1	uimt	1	
4918	鳢	li	limh	2	limh	2	
4919	鹋	miao	mnea	1	mnea	1	
4920	鹾	cuo	coca	1	coca	1	
4921	仞	ren	rfoa	1	rfoa	1	
4922	伥	chang	ihoz	1	ihoz	1	
4923	倨	ju	juoy	1	juoy	1	
4924	呖	li	linq	1	linq	1	
4925	咋	ze	zenc	1	zenc	1	
4926	唳	li	linx	1	linx	1	
4927	嗉	su	sun	1	suns	1	
4928	噙	qin	qbnt	1	qbnt	1	
4929	噫	yi	yinv	1	yinv	1	
4930	囡	nan	nju	1	njuf	1	
4931	坼	che	ieg	1	iegp	1	
4932	堡	pu	puog	1	puog	1	
4933	夯	hang	hhx	1	hhxq	1	
4934	妯	zhou	vzf	1	vzft	1	
4935	娌	li	lift	1	lift	1	
4936	孳	zi	zilt	1	zilt	1	
4937	岷	min	mbs	1	mbsr	1	
4938	峥	zheng	vgs	1	vgsr	1	
4939	嵘	rong	rssw	1	rssw	1	
4940	嵩	song	sss	1	sssn	1	
4941	嶂	zhang	vhs	1	vhsl	1	
4942	巯	qiu	qqas	1	qqas	1	
4943	帧	zhen	vfy	1	vfyt	1	
4944	彝	yi	yire	1	yire	1	
4945	怙	hu	huvy	1	huvy	1	
4946	悻	xing	xkvk	1	xkvk	1	
4947	扦	qian	qmrl	1	qmrl	1	
4948	捋	lv	lvr	1	lvrt	1	
4949	捩	lie	lpr	1	lprx	1	
4950	揖	yi	yirh	1	yirh	1	
4951	揠	ya	yarf	1	yarf	1	
4952	擘	bo	boer	1	boer	1	
4953	晏	yan	yjqf	1	yjqf	1	
4954	晡	bu	buq	1	buqa	1	
4955	暝	ming	mkql	1	mkql	1	
4956	棂	ling	lkw	1	lkwt	1	
4957	楦	xuan	xrw	1	xrwh	1	
4958	槁	gao	gcw	1	gcwn	1	
4959	樗	chu	iuwa	1	iuwa	1	
4960	檫	cha	iawc	1	iawc	1	
4961	毽	jian	jmv	1	jmvv	2	
4962	汕	shan	ujzs	1	ujzs	1	
4963	汴	bian	bmz	1	bmzc	1	
4964	泓	hong	hszd	1	hszd	1	
4965	涔	cen	cfz	1	cfzd	1	
4966	淖	nao	ncz	1	nczl	1	
4967	潍	wei	wwzx	1	wwzx	1	
4968	瀛	ying	ykz	1	ykzf	1	
4969	煅	duan	drtt	1	drtt	1	
4970	煨	wei	wwtb	2	wwtb	2	
4971	煸	bian	bmte	1	bmte	1	
4972	獐	zhang	vhi	1	vhil	1	
4973	瑭	tang	tht	1	thtn	1	
4974	瓠	hu	huxv	1	huxv	1	
4975	甑	zeng	zglz	1	zglz	1	
4976	瘌	la	lac	1	laca	1	
4977	瘢	ban	bjct	1	bjct	1	
4978	瘳	chou	izc	1	izcf	1	
4979	癜	dian	dmct	2	dmct	2	
4980	癸	gui	gvu	1	gvux	1	
4981	皴	cun	cyd	1	cydv	1	
4982	盥	guan	grf	1	grfy	1	
4983	瞿	qu	quq	1	quqx	1	
4984	砜	feng	fgh	1	fghq	1	
4985	砹	ai	aihq	1	aihq	1	
4986	碛	qi	qiht	1	qiht	1	
4987	祢	mi	mij	1	mijx	1	
4988	窨	yin	ybdx	1	ybdx	1	
4989	筚	bi	biml	1	biml	1	
4990	绥	sui	svs	1	svsf	1	
4991	绻	quan	qrs	1	qrsq	1	
4992	缢	yi	yisy	1	yisy	1	
4993	缳	huan	hrsv	1	hrsv	1	
4994	翎	ling	lkda	1	lkda	1	
4995	胗	zhen	vfpf	1	vfpf	1	
4996	腚	ding	dkp	1	dkpb	1	
4997	舛	chuan	iru	1	irus	1	
4998	茚	yin	ybep	2	ybep	2	
4999	荏	ren	rfe	1	rfeg	1	
5000	荪	sun	sye	1	syex	1	
5001	菟	tu	tuem	1	tuem	1	
5002	蓍	shi	uieq	1	uieq	1	
5003	薮	sou	sze	1	szep	2	
5004	藜	li	liea	1	liea	1	
5005	蜣	qiang	qlaa	1	qlaa	1	
5006	蝈	guo	goa	1	goat	2	
5007	蟥	huang	hlal	1	hlal	1	
5008	蠖	huo	hoa	1	hoap	1	
5009	袁	yuan	yrgv	1	yrgv	1	
5010	袈	jia	jxqv	3	jxqv	3	
5011	裢	lian	lmjv	1	lmjv	1	
5012	诤	zheng	vgbr	1	vgbr	1	
5013	诳	kuang	klbt	1	klbt	1	
5014	谥	shi	uiby	1	uiby	1	
5015	贰	er	ery	1	eryt	1	
5016	赭	zhe	veg	1	vegq	1	
5017	跗	fu	fubv	1	fubv	1	
5018	踊	yong	ysb	1	ysbp	1	
5019	辊	gun	gyj	1	gyja	1	
5020	辎	zi	zij	1	zijt	1	
5021	辔	pei	pws	1	pwsn	1	
5022	逋	bu	bua	1	buav	1	
5023	逑	qiu	qqhv	2	qqhv	2	
5024	酉	you	yzaa	1	yzaa	1	
5025	酐	gan	gjal	1	gjal	1	
5026	钆	ga	gaka	1	gaka	1	
5027	铄	shuo	uok	1	uokm	1	
5028	铑	lao	lck	1	lcka	1	
5029	铟	yin	ybkx	1	ybkx	1	
5030	铳	chong	isk	1	iskt	1	
5031	锇	e	eeky	1	eeky	1	
5032	锛	ben	bfk	1	bfke	1	
5033	锨	xian	xmk	1	xmkx	1	
5034	锱	zi	zik	1	zikt	1	
5035	锿	ai	aik	1	aikn	1	
5036	镅	mei	mwkq	1	mwkq	1	
5037	阋	xi	xipt	1	xipt	1	
5038	阜	fu	fui	1	fuil	1	
5039	隽	juan	jrxy	1	jrxy	1	
5040	靳	jin	jbup	1	jbup	1	
5041	顼	xu	xut	1	xutt	1	
5042	颏	ke	kert	1	kert	1	
5043	饬	chi	iiw	1	iiwq	1	
5044	鲠	geng	ggm	1	ggmq	1	
5045	鲫	ji	jiml	2	jiml	2	
5046	鲮	ling	lkm	1	lkmp	1	
5047	鸩	zhen	vfd	1	vfda	1	
5048	伛	yu	yuoq	1	yuoq	1	
5049	佗	tuo	too	1	tooa	2	
5050	佚	yi	yiot	4	yiot	4	
5051	侪	chai	ido	1	idos	1	
5052	俣	yu	yuox	1	yuox	1	
5053	倬	zhuo	voo	1	vool	1	
5054	偃	yan	yjof	2	yjof	2	
5055	兕	si	sist	1	sist	1	
